user_id,movie_id,rating,rating_date,comment
U00062,1844,4.6,2025-07-08,Buena para recomendar
U00062,86834,5.2,2025-03-31,No era lo que esperaba
U00062,109445,8.7,2023-12-07,La volveria a ver
U00062,254904,6.2,2025-12-03,Buen ritmo
U00063,3093,4.0,2026-01-12,Buena para recomendar
U00063,73937,5.7,2025-08-15,Gran actuacion
U00063,26518,6.1,2026-03-26,Final inesperado
U00063,26388,7.7,2025-10-04,Historia entretenida
U00063,135397,5.8,2026-01-13,La volveria a ver
U00064,109091,3.9,2025-05-04,No era lo que esperaba
U00064,10696,3.2,2023-05-24,Buena para recomendar
U00064,1586,5.1,2025-07-25,Final inesperado
U00064,127493,4.8,2024-01-12,Excelente recomendacion
U00064,42151,7.4,2024-08-21,Buen ritmo
U00064,1366,6.0,2023-10-10,La volveria a ver
U00064,9671,7.2,2024-02-01,Historia entretenida
U00064,42497,7.1,2025-05-18,Visualmente increible
U00064,23631,5.8,2025-12-03,Gran actuacion
U00064,19204,7.7,2023-06-29,La volveria a ver
U00065,23655,4.8,2025-09-22,Excelente recomendacion
U00065,37735,7.4,2026-04-27,Excelente recomendacion
U00065,28029,6.0,2025-05-23,Historia entretenida
U00065,9353,5.4,2026-04-09,Final inesperado
U00065,13160,6.0,2025-10-02,Me gusto bastante
U00065,691,5.8,2025-06-27,Gran actuacion
U00065,11688,7.7,2026-01-12,No era lo que esperaba
U00065,1883,6.7,2026-01-27,Visualmente increible
U00065,9889,7.0,2026-04-17,Final inesperado
U00066,2310,5.8,2026-02-26,Gran actuacion
U00066,13785,6.4,2026-02-22,Visualmente increible
U00066,874,8.1,2026-03-02,Buena para recomendar
U00066,13072,6.1,2025-11-30,Visualmente increible
U00066,77949,6.8,2026-03-28,Historia entretenida
U00066,24418,5.9,2026-02-27,Buena para recomendar
U00066,29076,6.1,2026-02-02,No era lo que esperaba
U00066,146,8.0,2026-01-12,Excelente recomendacion
U00066,58595,6.2,2026-03-31,Visualmente increible
U00066,248774,7.2,2026-04-01,Buen ritmo
U00067,816,6.0,2026-03-14,No era lo que esperaba
U00067,57157,5.2,2026-03-30,Gran actuacion
U00067,67911,5.7,2026-04-14,Final inesperado
U00067,9912,6.0,2025-11-08,Excelente recomendacion
U00067,261023,6.9,2025-11-12,Visualmente increible
U00067,15673,7.3,2025-11-27,Excelente recomendacion
U00067,3116,6.0,2026-02-18,La volveria a ver
U00067,9473,7.8,2025-11-25,No era lo que esperaba
U00067,772,6.9,2026-04-26,Buena para recomendar
U00067,192132,6.8,2025-12-10,Me gusto bastante
U00067,26815,8.0,2025-11-11,Excelente recomendacion
U00067,594,7.9,2026-02-19,No era lo que esperaba
U00068,10012,4.1,2023-04-28,Buen ritmo
U00068,47327,4.7,2023-10-25,Gran actuacion
U00068,10947,5.0,2024-12-25,Buena para recomendar
U00068,21641,5.9,2023-04-11,No era lo que esperaba
U00068,1995,7.1,2023-10-01,No era lo que esperaba
U00068,38810,8.4,2025-02-01,Buen ritmo
U00069,398,7.9,2026-01-05,Final inesperado
U00069,65,8.2,2026-01-07,Me gusto bastante
U00069,17379,6.7,2024-09-08,Historia entretenida
U00070,792,7.0,2025-04-16,Me gusto bastante
U00070,1621,8.2,2026-03-04,Visualmente increible
U00070,58224,7.2,2025-05-11,Buen ritmo
U00070,27983,6.3,2025-04-09,No era lo que esperaba
U00070,55787,6.9,2025-05-08,No era lo que esperaba
U00070,347548,5.7,2024-03-22,Historia entretenida
U00070,5516,7.2,2024-07-13,Gran actuacion
U00070,9427,5.6,2024-07-24,Me gusto bastante
U00070,15983,6.5,2024-12-08,Buena para recomendar
U00070,20083,6.3,2025-01-20,Gran actuacion
U00070,70981,5.3,2024-07-27,Buen ritmo
U00070,36351,4.6,2026-04-26,Gran actuacion
U00070,29514,6.7,2024-01-11,Visualmente increible
U00071,199373,7.5,2024-09-14,Excelente recomendacion
U00071,15745,6.8,2026-04-23,Me gusto bastante
U00071,61984,7.2,2025-09-07,No era lo que esperaba
U00071,10533,6.8,2024-10-12,Visualmente increible
U00071,27573,6.4,2024-02-24,Gran actuacion
U00071,9809,6.4,2026-03-03,Gran actuacion
U00071,22907,6.0,2024-02-25,Buena para recomendar
U00071,175574,5.2,2025-01-19,Excelente recomendacion
U00071,50725,5.7,2026-01-05,La volveria a ver
U00071,37950,8.1,2024-01-29,Buen ritmo
U00072,116745,8.4,2025-11-19,No era lo que esperaba
U00072,138832,7.4,2025-10-01,No era lo que esperaba
U00072,34806,4.6,2026-01-28,Visualmente increible
U00072,9822,6.1,2026-01-06,Buen ritmo
U00072,38428,6.7,2026-02-27,Me gusto bastante
U00072,8374,6.9,2026-01-10,Buen ritmo
U00072,117,8.2,2025-11-23,Buen ritmo
U00072,10761,6.2,2025-10-04,Visualmente increible
U00072,9676,4.4,2026-01-29,La volveria a ver
U00072,158011,5.6,2026-01-29,Buen ritmo
U00072,25941,8.1,2025-10-19,Me gusto bastante
U00073,8841,6.8,2026-04-01,Historia entretenida
U00073,7326,7.0,2026-03-05,Me gusto bastante
U00073,45243,7.3,2026-03-05,Excelente recomendacion
U00073,14351,3.1,2025-12-10,Final inesperado
U00073,77877,7.1,2026-02-13,Excelente recomendacion
U00073,40264,4.4,2026-04-09,Me gusto bastante
U00073,222936,4.1,2026-02-14,Historia entretenida
U00073,14165,5.8,2025-08-15,Visualmente increible
U00073,55720,7.7,2025-10-09,Visualmente increible
U00073,256924,7.0,2025-09-26,Buena para recomendar
U00073,250902,4.9,2025-11-09,Gran actuacion
U00074,14293,7.7,2025-02-27,No era lo que esperaba
U00074,72914,8.3,2025-07-14,No era lo que esperaba
U00074,69668,5.4,2026-03-14,Buen ritmo
U00074,347764,6.0,2026-01-14,Buena para recomendar
U00074,59968,6.5,2026-02-11,Gran actuacion
U00074,292481,3.0,2025-02-17,La volveria a ver
U00074,1950,4.0,2024-11-27,No era lo que esperaba
U00074,3595,7.8,2026-04-14,Buena para recomendar
U00075,102651,5.5,2025-12-04,Historia entretenida
U00075,20981,6.3,2025-06-20,Historia entretenida
U00075,165864,5.0,2026-03-24,Visualmente increible
U00075,2266,6.3,2026-04-13,Gran actuacion
U00075,860,5.8,2025-08-16,Visualmente increible
U00075,59917,7.0,2026-01-14,Buena para recomendar
U00075,283671,6.7,2025-11-21,Visualmente increible
U00075,18239,5.4,2025-11-13,Visualmente increible
U00075,109443,5.2,2025-09-11,Me gusto bastante
U00075,7978,4.4,2025-08-17,Final inesperado
U00075,327833,6.3,2025-09-14,Excelente recomendacion
U00075,321697,7.4,2025-11-28,Excelente recomendacion
U00075,2026,6.2,2025-08-28,Gran actuacion
U00076,102651,8.5,2025-12-04,Me gusto bastante
U00076,173224,7.4,2024-12-27,Visualmente increible
U00076,8080,5.7,2025-08-13,Gran actuacion
U00076,253235,6.0,2025-09-10,Historia entretenida
U00076,13689,8.0,2025-10-26,Me gusto bastante
U00076,9533,7.6,2025-05-06,Excelente recomendacion
U00077,3597,6.3,2025-01-28,Buena para recomendar
U00077,10025,4.9,2024-04-16,Buen ritmo
U00077,137094,6.0,2025-09-27,No era lo que esperaba
U00077,10615,6.3,2025-02-10,La volveria a ver
U00077,6521,7.8,2025-04-19,Me gusto bastante
U00077,9311,6.3,2025-08-26,Visualmente increible
U00078,86838,8.0,2025-12-26,Buen ritmo
U00078,19,7.1,2024-02-02,Buena para recomendar
U00078,26665,8.1,2024-10-31,Gran actuacion
U00078,12703,6.0,2023-02-01,Final inesperado
U00078,12109,7.7,2025-08-20,Gran actuacion
U00078,7220,6.7,2025-11-20,Excelente recomendacion
U00079,9297,5.9,2026-04-13,La volveria a ver
U00079,42151,7.2,2026-01-22,No era lo que esperaba
U00079,45138,6.2,2025-06-26,Me gusto bastante
U00079,4011,6.0,2026-03-01,Gran actuacion
U00079,74725,6.7,2026-01-26,Historia entretenida
U00079,8435,7.0,2025-09-06,No era lo que esperaba
U00079,142,7.7,2025-05-13,Visualmente increible
U00079,2253,6.5,2025-12-14,La volveria a ver
U00079,811,7.4,2025-11-26,Final inesperado
U00080,19187,4.5,2025-11-27,Historia entretenida
U00080,6071,5.3,2026-02-27,Final inesperado
U00080,1621,6.4,2024-08-11,No era lo que esperaba
U00080,13183,8.0,2024-06-01,Visualmente increible
U00080,13495,4.5,2024-11-17,Gran actuacion
U00080,313922,8.1,2025-04-13,Buena para recomendar
U00080,11934,6.0,2024-11-19,Buen ritmo
U00080,8968,3.9,2025-10-01,No era lo que esperaba
U00080,2447,5.2,2025-02-03,La volveria a ver
U00080,220488,5.6,2024-08-26,La volveria a ver
U00081,27759,7.0,2025-10-11,Excelente recomendacion
U00081,657,6.2,2026-02-22,Historia entretenida
U00081,14177,6.0,2026-03-05,La volveria a ver
U00081,80,7.5,2026-01-20,No era lo que esperaba
U00081,9313,7.1,2025-12-22,Excelente recomendacion
U00081,22649,5.6,2025-12-25,Buen ritmo
U00081,25793,7.3,2025-10-15,Buen ritmo
U00081,10740,5.3,2025-06-13,Excelente recomendacion
U00081,11374,4.8,2025-12-03,Buen ritmo
U00081,76996,4.7,2026-04-06,Visualmente increible
U00081,24420,5.3,2026-04-17,No era lo que esperaba
U00081,504,7.3,2026-04-26,Visualmente increible
U00082,43959,8.0,2025-09-10,Gran actuacion
U00082,60307,6.0,2022-08-13,Visualmente increible
U00082,270303,7.3,2024-10-31,Excelente recomendacion
U00082,316152,7.6,2023-08-05,No era lo que esperaba
U00082,36825,5.7,2025-05-27,Final inesperado
U00082,10528,8.4,2026-04-17,Me gusto bastante
U00082,133694,5.1,2024-02-10,Gran actuacion
U00082,174311,5.9,2025-03-14,Gran actuacion
U00082,646,6.6,2023-12-29,Visualmente increible
U00082,193613,7.5,2024-01-10,Buen ritmo
U00082,34592,5.3,2023-10-01,Visualmente increible
U00082,184098,6.2,2025-10-23,Final inesperado
U00083,4597,5.6,2025-01-04,Me gusto bastante
U00083,124606,5.3,2025-08-31,Buena para recomendar
U00083,24150,6.4,2024-11-02,Gran actuacion
U00083,24913,6.2,2026-02-03,Buena para recomendar
U00083,13260,5.9,2025-01-19,Me gusto bastante
U00083,168705,2.7,2025-11-14,Final inesperado
U00083,11313,7.3,2025-04-23,No era lo que esperaba
U00083,1125,5.6,2026-02-01,Visualmente increible
U00083,38780,7.0,2025-07-20,Visualmente increible
U00083,41402,5.6,2025-03-29,Visualmente increible
U00083,119450,8.7,2025-04-25,Historia entretenida
U00083,158015,7.5,2026-02-17,Final inesperado
U00083,1090,6.4,2025-12-14,Excelente recomendacion
U00084,327,5.9,2025-08-01,La volveria a ver
U00084,1624,6.7,2025-04-10,No era lo que esperaba
U00084,168672,8.2,2024-04-24,Gran actuacion
U00084,21755,7.7,2024-06-23,Gran actuacion
U00084,3175,8.9,2025-07-01,Historia entretenida
U00084,106646,9.4,2025-07-17,Historia entretenida
U00084,9532,7.5,2025-06-11,Excelente recomendacion
U00084,13776,6.4,2025-08-05,Excelente recomendacion
U00084,11667,4.5,2024-06-05,Historia entretenida
U00084,10866,6.4,2025-11-26,Buena para recomendar
U00084,864,5.9,2025-07-11,No era lo que esperaba
U00084,4476,8.4,2024-04-17,Final inesperado
U00084,9457,5.1,2026-01-26,Visualmente increible
U00084,10336,5.8,2026-01-11,Me gusto bastante
U00084,10858,7.9,2026-04-08,Me gusto bastante
U00085,15389,5.6,2025-10-05,Historia entretenida
U00085,79161,7.5,2025-02-16,La volveria a ver
U00085,106747,6.3,2024-03-13,Visualmente increible
U00085,115,8.1,2025-05-22,No era lo que esperaba
U00085,1368,8.5,2025-11-07,Historia entretenida
U00086,24428,8.8,2024-08-07,No era lo que esperaba
U00086,100402,6.5,2025-03-10,Buena para recomendar
U00086,34813,5.6,2024-08-05,No era lo que esperaba
U00086,389425,5.1,2023-10-24,Buena para recomendar
U00086,45226,7.5,2025-02-05,Visualmente increible
U00086,7510,4.6,2023-12-02,Excelente recomendacion
U00087,2023,5.8,2025-03-09,Buen ritmo
U00087,100,8.8,2024-11-26,Me gusto bastante
U00087,10472,3.6,2024-06-19,Me gusto bastante
U00087,8814,5.8,2025-10-16,Final inesperado
U00087,2100,8.1,2026-01-27,Visualmente increible
U00087,60421,7.4,2024-11-17,Excelente recomendacion
U00087,215,6.2,2024-11-26,Me gusto bastante
U00087,87093,6.2,2025-04-30,Historia entretenida
U00087,26748,5.8,2025-11-16,Buena para recomendar
U00087,203801,6.6,2025-03-14,Buena para recomendar
U00087,32823,5.0,2024-02-23,Buen ritmo
U00088,2619,4.8,2026-04-27,Buen ritmo
U00088,11778,8.0,2025-08-04,La volveria a ver
U00088,9902,5.0,2025-03-04,Gran actuacion
U00088,16340,6.3,2025-07-30,Excelente recomendacion
U00088,8051,7.3,2024-12-01,La volveria a ver
U00088,153,7.9,2025-04-16,Excelente recomendacion
U00088,250184,6.7,2025-09-26,Excelente recomendacion
U00088,318040,6.6,2026-01-25,No era lo que esperaba
U00089,30497,6.7,2026-04-24,Historia entretenida
U00089,97370,5.3,2026-04-10,Excelente recomendacion
U00089,10316,6.7,2026-03-25,Excelente recomendacion
U00089,48034,6.3,2026-03-27,La volveria a ver
U00089,5876,6.1,2026-03-20,La volveria a ver
U00089,157849,5.8,2026-04-05,Visualmente increible
U00090,10426,7.4,2026-04-09,La volveria a ver
U00090,9297,5.0,2026-05-01,Buena para recomendar
U00090,11283,6.8,2026-04-25,No era lo que esperaba
U00090,76203,6.7,2026-04-11,Gran actuacion
U00090,10331,7.5,2026-04-17,Buena para recomendar
U00090,80304,4.6,2026-04-26,Buen ritmo
U00090,38757,7.7,2026-04-19,La volveria a ver
U00090,14736,6.3,2026-04-28,Me gusto bastante
U00090,8981,5.8,2026-04-26,Gran actuacion
U00090,27573,6.8,2026-04-10,Me gusto bastante
U00090,33511,5.8,2026-04-24,Buen ritmo
U00090,239,8.9,2026-04-08,No era lo que esperaba
U00090,14577,5.7,2026-04-11,Buena para recomendar
U00091,147441,4.2,2026-05-01,Buena para recomendar
U00091,8942,7.5,2025-11-24,Gran actuacion
U00091,11823,5.0,2026-03-26,Gran actuacion
U00092,5236,8.0,2025-10-05,Gran actuacion
U00092,587,8.0,2023-10-30,Buen ritmo
U00092,1571,5.2,2025-02-11,Excelente recomendacion
U00092,8358,7.9,2026-01-15,La volveria a ver
U00092,35019,6.3,2024-08-14,Visualmente increible
U00092,87428,6.2,2022-09-23,Buena para recomendar
U00092,27983,6.7,2025-12-03,Final inesperado
U00092,14758,6.1,2025-10-27,La volveria a ver
U00092,27845,7.8,2024-09-19,Visualmente increible
U00093,3062,7.1,2026-04-03,La volveria a ver
U00093,63287,5.8,2024-07-10,Excelente recomendacion
U00093,12555,7.5,2024-08-31,Buena para recomendar
U00093,75656,8.4,2024-09-21,Buena para recomendar
U00093,107,7.7,2026-04-07,Buen ritmo
U00093,10105,6.7,2025-11-09,La volveria a ver
U00093,10029,6.5,2025-02-13,Visualmente increible
U00093,244534,5.5,2025-03-31,Buena para recomendar
U00093,83770,6.3,2025-09-13,Buen ritmo
U00093,332285,5.7,2025-07-31,Buen ritmo
U00094,15237,5.1,2026-04-13,La volveria a ver
U00094,64328,6.1,2024-01-16,Final inesperado
U00094,62213,5.6,2023-12-26,Historia entretenida
U00094,2123,6.9,2025-03-11,Me gusto bastante
U00094,16857,5.5,2024-12-26,Excelente recomendacion
U00095,30973,7.9,2026-04-04,Gran actuacion
U00095,1677,6.0,2025-12-06,Buen ritmo
U00095,605,7.4,2026-04-11,Excelente recomendacion
U00095,10478,6.0,2025-10-09,Buen ritmo
U00095,34152,6.1,2025-12-15,La volveria a ver
U00095,82693,6.6,2025-08-31,Buen ritmo
U00095,29514,5.4,2026-03-10,Visualmente increible
U00095,1966,4.6,2026-01-24,Buen ritmo
U00095,39541,6.0,2025-12-16,Me gusto bastante
U00096,7443,7.0,2026-04-04,Buen ritmo
U00096,8363,6.1,2026-04-08,No era lo que esperaba
U00096,13198,6.2,2026-03-15,Buena para recomendar
U00096,72431,6.1,2025-12-19,Visualmente increible
U00096,70160,6.3,2026-04-28,Buen ritmo
U00096,2359,5.8,2026-02-04,Buen ritmo
U00096,11257,6.3,2026-01-04,Me gusto bastante
U00096,51995,6.0,2026-03-15,La volveria a ver
U00096,17578,8.0,2025-12-12,Buena para recomendar
U00096,747,8.0,2025-12-25,Buena para recomendar
U00097,278316,3.4,2026-02-19,Me gusto bastante
U00097,6073,7.1,2025-09-08,Final inesperado
U00097,82690,8.4,2024-02-03,Gran actuacion
U00097,11442,3.1,2024-02-04,Final inesperado
U00097,9533,5.6,2024-06-30,Me gusto bastante
U00098,13150,6.1,2026-01-07,Me gusto bastante
U00098,9282,7.3,2025-09-30,No era lo que esperaba
U00099,198184,6.1,2026-03-13,Historia entretenida
U00099,86838,5.4,2026-02-04,La volveria a ver
U00099,8065,7.3,2025-05-27,Gran actuacion
U00099,9355,4.9,2026-02-28,Visualmente increible
U00099,244316,6.1,2026-03-16,No era lo que esperaba
U00099,8871,5.0,2025-06-08,Historia entretenida
U00099,83542,7.3,2025-09-05,Buen ritmo
U00099,57158,6.4,2025-06-04,No era lo que esperaba
U00099,9762,8.0,2025-09-27,Excelente recomendacion
U00099,268171,6.8,2025-08-02,La volveria a ver
U00099,27029,8.4,2025-08-31,Buen ritmo
U00099,241771,7.9,2025-08-01,La volveria a ver
U00100,346081,8.7,2023-01-16,Historia entretenida
U00100,920,5.2,2022-08-07,Historia entretenida
U00100,13991,4.8,2026-04-02,Gran actuacion
U00100,26916,5.3,2022-11-17,Excelente recomendacion
U00100,89861,10.0,2025-05-10,Final inesperado
U00100,22971,5.3,2025-06-10,Buena para recomendar
U00100,46503,4.8,2025-11-08,Me gusto bastante
U00100,24663,3.7,2023-11-20,Me gusto bastante
U00100,332285,5.2,2024-02-07,Buen ritmo
U00100,2447,7.8,2023-07-28,Final inesperado
U00101,464,6.8,2026-03-07,Final inesperado
U00101,4551,5.3,2026-03-19,Buen ritmo
U00101,11863,5.4,2024-01-01,Buena para recomendar
U00101,1824,6.6,2024-12-02,No era lo que esperaba
U00101,34813,7.6,2024-04-07,Historia entretenida
U00101,16162,7.2,2025-10-28,Buen ritmo
U00101,43418,7.7,2024-08-13,Buena para recomendar
U00101,12,7.3,2023-12-09,Excelente recomendacion
U00102,256917,7.2,2023-05-19,Visualmente increible
U00102,864,7.6,2024-04-19,Me gusto bastante
U00102,4174,7.9,2025-08-05,La volveria a ver
U00102,184374,5.9,2024-10-24,Gran actuacion
U00102,504,6.4,2024-08-08,Final inesperado
U00102,10140,5.0,2023-05-28,Me gusto bastante
U00103,35689,4.2,2025-05-13,Final inesperado
U00103,75900,7.6,2025-11-26,Excelente recomendacion
U00103,378200,5.2,2025-06-15,Gran actuacion
U00103,205587,8.1,2025-10-13,Excelente recomendacion
U00103,118957,6.5,2025-12-13,Final inesperado
U00103,13483,5.9,2025-08-30,Final inesperado
U00104,10674,8.1,2026-01-13,Gran actuacion
U00104,5780,6.1,2026-01-01,Visualmente increible
U00104,23963,5.5,2026-04-02,Buen ritmo
U00104,10156,6.3,2026-02-26,Visualmente increible
U00104,133575,4.9,2026-02-27,Buena para recomendar
U00104,11812,5.6,2026-01-15,Gran actuacion
U00104,9489,5.8,2025-10-21,Visualmente increible
U00104,11363,6.3,2026-03-13,Visualmente increible
U00104,49051,8.3,2026-03-27,Final inesperado
U00104,1550,6.3,2026-01-12,Gran actuacion
U00105,200505,7.7,2025-02-10,Gran actuacion
U00105,17795,7.7,2025-02-12,No era lo que esperaba
U00105,1809,6.7,2025-03-02,Gran actuacion
U00105,10743,5.3,2025-09-27,Buen ritmo
U00105,602,6.4,2026-01-27,Me gusto bastante
U00105,17994,6.3,2025-05-29,La volveria a ver
U00105,10527,7.5,2025-09-23,Historia entretenida
U00105,135397,7.4,2025-06-15,Buena para recomendar
U00105,12637,6.8,2025-07-31,Buen ritmo
U00105,18840,5.7,2026-04-17,No era lo que esperaba
U00106,9825,6.3,2025-06-29,Gran actuacion
U00106,26673,4.8,2026-04-05,La volveria a ver
U00106,440,5.3,2025-11-24,Visualmente increible
U00106,9952,5.4,2026-02-13,Historia entretenida
U00106,594,6.1,2025-04-23,Gran actuacion
U00107,2088,7.1,2025-09-10,Excelente recomendacion
U00107,253331,6.2,2025-12-09,Me gusto bastante
U00107,365052,5.6,2023-08-13,Final inesperado
U00107,156022,8.1,2023-11-08,Gran actuacion
U00107,8848,7.5,2025-10-11,Buena para recomendar
U00107,49521,7.8,2023-09-12,La volveria a ver
U00107,293863,5.9,2026-02-05,Gran actuacion
U00107,22798,6.7,2023-12-15,La volveria a ver
U00107,318846,8.1,2024-10-19,Visualmente increible
U00107,10096,4.9,2023-08-18,Buena para recomendar
U00107,7299,7.5,2023-11-27,Me gusto bastante
U00107,37718,4.4,2024-01-09,Gran actuacion
U00108,73981,5.9,2026-04-17,Historia entretenida
U00108,25428,5.3,2026-04-07,Final inesperado
U00108,113947,7.8,2026-04-17,No era lo que esperaba
U00108,33511,6.5,2026-03-26,Buena para recomendar
U00108,11442,3.9,2026-04-06,Final inesperado
U00108,5123,8.0,2026-04-18,Final inesperado
U00108,51384,7.4,2026-04-27,Excelente recomendacion
U00108,41283,6.3,2026-03-13,Visualmente increible
U00109,44826,5.6,2025-08-30,Gran actuacion
U00109,11093,7.2,2026-04-22,Buen ritmo
U00109,137,8.5,2026-02-27,Visualmente increible
U00109,62837,6.8,2026-03-27,Final inesperado
U00109,14139,6.6,2026-01-20,No era lo que esperaba
U00109,10383,3.6,2025-09-17,Gran actuacion
U00109,424,8.9,2025-11-12,Buena para recomendar
U00109,11818,4.9,2025-11-05,Buen ritmo
U00109,75900,7.9,2025-12-26,Final inesperado
U00109,10637,8.8,2025-09-21,Historia entretenida
U00109,10368,6.1,2026-03-03,No era lo que esperaba
U00109,21311,6.2,2026-01-21,Final inesperado
U00110,6557,6.7,2025-01-29,La volveria a ver
U00110,859,5.6,2024-09-12,Excelente recomendacion
U00110,21755,6.9,2024-07-20,No era lo que esperaba
U00110,76170,4.9,2025-11-23,Buen ritmo
U00110,2288,6.7,2025-06-06,Visualmente increible
U00110,9726,6.2,2024-09-05,Visualmente increible
U00110,9304,6.8,2025-01-06,Buena para recomendar
U00110,20296,3.1,2024-07-22,Historia entretenida
U00110,228165,6.3,2025-10-24,Excelente recomendacion
U00111,38358,6.8,2024-12-02,Buen ritmo
U00111,17795,5.7,2025-05-19,Gran actuacion
U00111,68684,5.4,2025-07-25,Historia entretenida
U00111,9626,5.7,2026-04-18,Historia entretenida
U00111,11086,7.9,2024-06-07,Buena para recomendar
U00111,314365,6.9,2024-11-03,Visualmente increible
U00111,10673,8.4,2024-07-13,Buena para recomendar
U00111,1359,6.6,2025-11-02,Me gusto bastante
U00111,52032,8.8,2025-03-29,Me gusto bastante
