user_id_1,user_id_2,since_date,closeness,interactions
U00137,U02163,2025-10-13,0.64,167
U00137,U01838,2024-02-01,0.33,163
U00138,U02038,2024-07-09,0.57,82
U00138,U02019,2024-04-19,0.3,132
U00138,U01996,2025-08-28,0.83,60
U00138,U01863,2024-08-03,0.19,13
U00138,U00952,2023-05-22,0.16,61
U00138,U00466,2024-07-15,0.53,36
U00139,U00790,2024-09-25,0.13,157
U00139,U01371,2024-10-25,0.36,121
U00139,U00869,2025-02-28,0.38,17
U00139,U00507,2025-04-01,0.17,70
U00140,U00262,2023-07-30,0.41,26
U00140,U00179,2024-05-12,0.51,85
U00140,U01165,2024-11-05,0.99,108
U00017,U00140,2024-12-11,0.36,197
U00141,U01691,2023-10-12,0.97,67
U00141,U00756,2023-10-30,0.4,122
U00141,U01140,2024-07-16,0.68,111
U00141,U00721,2025-03-08,0.86,74
U00141,U01854,2025-09-17,0.17,62
U00142,U00483,2025-01-14,0.93,70
U00072,U00142,2026-03-27,0.67,137
U00142,U00184,2025-10-25,0.47,60
U00143,U00819,2024-07-05,0.38,100
U00143,U01283,2023-07-16,1.0,8
U00143,U01561,2024-03-20,0.88,29
U00143,U00568,2023-12-21,0.45,35
U00144,U01339,2023-10-03,0.38,24
U00144,U01858,2024-09-26,0.44,102
U00144,U00434,2024-12-28,0.75,148
U00145,U00795,2024-06-02,0.63,35
U00145,U00746,2026-02-10,0.65,54
U00146,U00291,2025-11-21,0.18,91
U00146,U01914,2024-06-18,0.46,52
U00146,U01392,2026-02-25,0.42,171
U00146,U00674,2024-06-05,0.89,91
U00146,U01634,2026-01-09,0.95,76
U00146,U00789,2025-05-11,0.72,30
U00146,U01781,2023-05-28,0.72,61
U00146,U00877,2023-07-03,0.43,158
U00147,U01253,2024-08-19,0.17,150
U00147,U00778,2026-03-18,0.72,38
U00148,U02152,2025-01-02,0.38,134
U00148,U00895,2023-07-23,0.14,130
U00148,U00174,2025-02-13,0.75,74
U00149,U00333,2024-12-23,0.7,60
U00149,U00933,2025-05-04,0.95,4
U00125,U00150,2025-01-05,0.18,116
U00150,U00808,2024-07-20,0.65,139
U00150,U01570,2026-03-10,0.83,142
U00100,U00150,2024-10-23,0.44,197
U00150,U02055,2026-03-28,0.77,8
U00150,U00599,2025-09-23,0.45,158
U00151,U01467,2024-05-29,0.93,190
U00151,U01887,2025-09-23,0.48,136
U00151,U02012,2026-01-12,0.92,73
U00151,U00411,2023-10-11,0.68,103
U00151,U01241,2024-02-28,0.22,73
U00151,U01152,2024-10-07,0.56,69
U00151,U01378,2023-08-06,0.67,160
U00151,U00191,2024-02-01,0.86,184
U00152,U01013,2025-08-15,0.66,68
U00152,U01219,2025-07-17,0.27,10
U00152,U00435,2025-04-21,0.76,80
U00152,U01195,2024-05-28,0.65,190
U00152,U00786,2024-11-12,0.95,163
U00152,U01149,2025-06-18,0.2,99
U00153,U01216,2025-02-05,0.97,97
U00153,U01293,2025-03-19,0.61,100
U00153,U00749,2025-11-27,0.82,52
U00153,U01744,2024-07-18,0.88,119
U00153,U00180,2025-08-15,0.43,162
U00153,U00591,2025-11-06,0.68,41
U00153,U01350,2023-08-28,0.53,7
U00154,U00514,2024-11-14,0.43,82
U00154,U02161,2025-08-27,0.61,81
U00154,U00612,2024-01-21,0.52,35
U00154,U01132,2023-12-17,0.43,191
U00154,U01594,2025-08-19,0.9,110
U00155,U00468,2025-02-20,0.61,155
U00155,U01860,2024-09-28,0.94,64
U00156,U01733,2023-06-26,0.13,150
U00156,U02003,2024-03-29,0.32,39
U00156,U00992,2025-09-26,0.98,126
U00156,U00863,2026-01-11,0.87,94
U00156,U01510,2025-01-14,0.29,196
U00156,U01931,2024-10-08,0.44,191
U00156,U00616,2026-03-27,0.47,141
U00116,U00157,2023-09-27,0.67,156
U00157,U00624,2024-04-07,0.97,73
U00157,U01462,2023-05-25,0.58,83
U00157,U00366,2026-01-16,0.49,199
U00157,U02054,2023-05-15,0.42,170
U00157,U00627,2023-08-22,0.1,142
U00157,U01395,2025-06-04,0.3,36
U00158,U01348,2026-02-03,0.86,157
U00127,U00158,2025-04-19,0.51,77
U00158,U02020,2023-10-06,0.8,71
U00158,U01394,2024-08-08,0.78,181
U00158,U00943,2025-05-30,0.18,14
U00158,U02159,2024-03-18,0.66,36
U00159,U00338,2025-09-13,0.46,134
U00159,U01248,2025-06-04,0.66,27
U00159,U00398,2024-01-27,0.32,33
U00159,U01824,2025-10-12,0.7,30
U00159,U00203,2025-02-20,0.69,79
U00160,U00994,2025-07-03,0.67,22
U00160,U01791,2026-03-22,0.73,68
U00160,U00365,2024-04-19,0.35,53
U00160,U00295,2023-05-23,0.73,13
U00160,U00631,2023-05-21,0.21,91
U00109,U00160,2025-08-02,0.68,171
U00160,U01194,2023-10-10,0.29,200
U00160,U01696,2025-10-01,0.19,39
U00161,U01936,2025-02-25,0.54,158
U00161,U01002,2024-10-09,0.7,48
U00161,U01993,2025-09-27,0.44,82
U00161,U01841,2025-07-26,0.78,86
U00161,U00725,2023-08-17,0.13,5
U00162,U00973,2025-07-21,0.53,180
U00162,U01105,2024-01-31,0.8,161
U00162,U01465,2026-01-10,0.44,72
U00163,U01454,2025-09-30,0.42,91
U00163,U01402,2024-08-07,0.54,139
U00163,U01863,2024-09-09,0.63,170
U00163,U01592,2023-07-02,0.32,46
U00163,U01405,2023-07-11,0.1,98
U00163,U01279,2024-08-28,0.86,163
U00163,U01491,2024-06-29,0.98,40
U00163,U00384,2025-05-17,0.66,155
U00164,U00886,2024-04-28,0.9,120
U00164,U00485,2023-08-27,0.18,191
U00164,U02152,2025-01-29,0.74,147
U00164,U00986,2023-12-03,0.77,131
U00164,U01242,2024-11-23,0.51,57
U00164,U02177,2023-09-21,0.79,126
U00165,U00869,2025-05-07,0.55,130
U00165,U01897,2026-04-28,0.18,103
U00165,U00990,2026-01-17,0.81,125
U00166,U00403,2025-06-06,0.82,34
U00166,U01092,2024-11-24,0.94,156
U00166,U01511,2024-03-10,0.53,143
U00166,U01620,2025-07-31,0.16,91
U00166,U01318,2025-02-23,0.26,61
U00086,U00166,2023-05-31,0.14,95
U00166,U00284,2023-12-29,0.55,66
U00166,U01414,2024-10-25,0.75,127
U00167,U00586,2026-04-22,0.28,157
U00167,U01127,2023-05-03,0.45,111
U00168,U01724,2023-08-04,0.74,144
U00168,U00478,2024-12-23,0.55,156
U00168,U00831,2025-12-29,0.7,49
U00090,U00168,2025-11-27,0.29,29
U00169,U00975,2024-12-22,0.47,59
U00106,U00169,2026-01-19,0.69,103
U00169,U00490,2024-08-22,0.48,17
U00169,U00542,2026-04-02,0.39,121
U00169,U00443,2025-12-21,0.86,173
U00169,U01418,2025-02-25,0.52,97
U00169,U01239,2023-11-20,0.17,135
U00170,U00567,2024-06-30,0.96,109
U00170,U00536,2023-10-15,0.74,186
U00170,U01046,2024-12-07,0.54,64
U00170,U01760,2026-03-25,0.66,91
U00170,U01656,2025-10-01,0.68,137
U00170,U00744,2024-06-17,0.11,46
U00171,U00188,2026-01-13,0.67,18
U00080,U00171,2025-04-27,0.79,39
U00171,U00984,2023-12-03,0.46,191
U00126,U00171,2024-08-13,0.74,81
U00171,U00922,2026-03-22,0.57,35
U00148,U00171,2025-06-14,0.22,106
U00171,U02072,2023-07-18,0.69,79
U00172,U00593,2025-08-22,0.98,186
U00172,U01608,2025-12-28,0.97,90
U00172,U00346,2025-01-07,0.63,109
U00172,U01302,2023-07-22,0.78,109
U00172,U01407,2024-07-10,0.46,81
U00172,U00629,2023-05-30,0.37,179
U00172,U01128,2025-07-30,0.63,4
U00173,U01444,2023-12-30,0.67,127
U00173,U00201,2026-03-22,0.49,194
U00173,U00611,2024-03-06,0.17,132
U00173,U00211,2024-11-08,0.15,189
U00174,U01527,2026-01-21,0.35,85
U00174,U00647,2023-07-01,0.66,52
U00174,U01502,2026-02-28,0.47,140
U00174,U01234,2024-08-13,0.64,95
U00174,U01656,2025-07-28,0.16,107
U00175,U01462,2025-02-25,0.97,183
U00175,U01829,2026-02-23,0.3,57
U00175,U01793,2024-03-26,0.3,199
U00175,U00451,2024-01-04,0.35,69
U00175,U01437,2025-10-27,0.11,120
U00175,U00358,2024-04-19,0.41,3
U00175,U01515,2026-01-27,0.95,141
U00176,U00369,2025-08-09,0.3,28
U00176,U01810,2025-06-11,0.71,138
U00176,U01012,2025-04-03,0.64,42
U00177,U01862,2026-01-17,0.56,184
U00177,U01110,2023-10-31,0.84,191
U00177,U00491,2025-07-09,0.95,46
U00177,U00253,2024-12-06,0.28,194
U00178,U01034,2023-10-05,0.64,71
U00150,U00178,2023-10-31,0.68,18
U00178,U02013,2025-09-09,0.58,11
U00067,U00178,2023-06-25,0.27,76
U00178,U01636,2023-07-03,0.31,180
U00101,U00178,2023-08-01,0.11,149
U00178,U01331,2024-11-01,0.41,106
U00179,U01719,2023-08-11,0.96,142
U00179,U00997,2025-03-20,0.43,5
U00179,U00985,2024-07-18,0.81,192
U00180,U00252,2024-12-08,0.32,35
U00180,U01952,2024-08-28,0.99,160
U00180,U00491,2024-08-21,0.42,7
U00180,U00527,2023-07-29,0.89,193
U00181,U01986,2025-12-04,0.46,120
U00181,U02120,2025-07-20,0.14,192
U00181,U01985,2025-12-19,0.91,95
U00144,U00181,2024-01-15,0.71,178
U00011,U00181,2025-05-12,0.42,196
U00181,U01183,2025-02-26,0.23,191
U00181,U01115,2025-05-08,0.57,33
U00182,U01627,2024-12-21,0.78,108
U00182,U01967,2024-11-12,0.7,58
U00182,U01687,2025-01-14,0.31,173
U00182,U01635,2026-02-09,0.83,192
U00093,U00183,2024-08-14,0.4,70
U00183,U01259,2024-06-19,0.63,1
U00183,U00751,2024-10-01,0.37,68
U00183,U00806,2024-11-29,1.0,124
U00184,U02107,2025-04-11,0.74,16
U00184,U00358,2024-05-26,0.33,121
U00184,U00496,2023-12-14,0.2,160
U00184,U00822,2024-01-07,0.85,123
U00184,U01444,2024-08-03,0.77,14
U00184,U01306,2025-04-25,0.5,141
U00184,U00325,2025-03-15,0.33,98
U00185,U00596,2025-07-13,0.39,122
U00185,U01805,2023-12-22,0.58,175
U00155,U00185,2024-01-08,0.42,145
U00186,U02045,2025-01-11,0.42,95
U00186,U01966,2023-06-05,0.39,77
U00187,U00744,2026-04-05,0.4,165
U00187,U00973,2023-09-06,0.79,14
U00187,U00691,2023-07-10,0.71,17
U00187,U00701,2024-09-05,0.63,31
U00187,U01363,2023-09-27,0.64,87
U00187,U01096,2023-12-28,0.77,198
U00188,U00237,2024-03-01,0.21,39
U00155,U00188,2024-05-30,0.93,40
U00140,U00189,2023-10-08,0.84,98
U00189,U00948,2026-01-13,0.44,185
U00189,U01187,2023-09-12,0.97,157
U00190,U00319,2025-05-25,0.61,28
U00190,U01930,2025-10-24,0.89,94
U00190,U01823,2025-12-10,0.58,104
U00190,U01415,2025-06-20,0.84,94
U00190,U00840,2024-03-12,0.11,36
U00190,U00597,2025-03-13,0.78,80
U00190,U01097,2023-09-03,0.97,78
U00190,U01890,2025-02-24,0.69,137
U00191,U01176,2025-08-21,0.65,80
U00191,U00594,2023-08-24,0.7,115
U00191,U00254,2025-10-23,0.26,28
U00191,U01035,2025-12-12,0.95,113
U00192,U01831,2024-09-17,0.18,171
U00192,U01872,2024-12-27,0.89,157
U00193,U01866,2025-07-13,0.59,99
U00193,U01873,2026-03-17,0.33,170
U00194,U00338,2026-03-26,0.18,42
U00194,U00364,2023-10-19,0.45,107
U00194,U01182,2025-11-27,0.99,68
U00194,U01966,2025-03-04,0.28,170
U00195,U00491,2025-11-12,0.81,137
U00195,U00567,2025-08-08,0.3,185
U00195,U00734,2023-07-20,0.67,140
U00196,U01759,2026-01-27,0.45,92
U00196,U00499,2024-03-08,0.89,200
U00196,U01428,2024-03-03,0.91,65
U00196,U02187,2026-03-18,0.43,50
U00196,U01913,2023-08-29,0.61,137
U00196,U01840,2025-09-04,0.89,13
U00197,U01089,2024-11-01,0.8,61
U00197,U00958,2025-07-27,0.93,172
U00197,U00236,2023-09-08,0.58,56
U00197,U01767,2025-01-28,0.87,86
U00197,U01684,2026-05-01,0.29,109
U00197,U00518,2026-02-13,0.86,101
U00198,U02044,2024-08-02,0.3,131
U00198,U01066,2025-11-15,0.95,24
U00198,U00860,2023-09-16,0.78,91
U00198,U01186,2023-06-11,0.99,48
U00198,U00872,2025-08-20,0.51,130
U00199,U01503,2024-08-08,0.63,2
U00199,U01315,2024-10-22,0.86,152
U00199,U00307,2024-06-17,0.28,42
U00067,U00199,2025-07-16,0.82,198
U00084,U00199,2025-04-28,0.47,28
U00200,U02060,2026-02-27,0.27,65
U00200,U01723,2025-07-05,0.36,50
U00200,U01619,2026-04-27,0.39,150
U00200,U00214,2024-10-20,0.61,190
U00200,U00314,2023-10-14,0.82,81
U00200,U00701,2026-02-24,0.82,86
U00200,U01859,2025-01-25,0.58,59
U00201,U00358,2025-04-18,0.87,157
U00201,U01755,2023-06-20,0.91,40
U00201,U01161,2026-02-18,0.81,81
U00201,U02020,2024-10-31,0.34,3
U00202,U00374,2024-05-14,0.35,134
U00202,U01475,2025-05-21,0.48,165
U00202,U01945,2026-02-16,0.18,120
U00202,U00571,2025-11-21,0.84,106
U00202,U01215,2024-09-29,0.52,152
U00202,U01439,2024-04-06,0.88,133
U00202,U01264,2024-02-22,0.24,66
U00203,U01528,2023-12-04,0.98,55
U00203,U01088,2023-12-26,0.49,186
U00203,U01480,2025-11-21,0.82,43
U00203,U00582,2024-05-28,0.65,103
U00204,U00608,2023-05-30,0.21,148
U00149,U00204,2024-07-10,0.3,122
U00205,U01075,2024-12-12,0.1,174
U00205,U01139,2024-09-20,0.42,116
U00205,U01200,2023-09-23,0.57,39
U00205,U02110,2025-04-06,0.91,25
U00205,U01674,2024-07-11,0.34,60
U00205,U01935,2025-04-14,0.82,117
U00205,U01695,2026-02-24,0.84,44
U00206,U01031,2024-08-29,0.15,53
U00206,U00968,2025-07-15,0.63,150
U00206,U02004,2026-01-05,0.29,19
U00206,U01588,2023-09-02,0.55,68
U00206,U01493,2023-06-27,0.26,88
U00206,U00744,2024-04-19,0.61,104
U00207,U01142,2025-12-28,0.39,47
U00207,U01857,2023-09-18,0.15,31
U00208,U01974,2025-10-21,0.58,64
U00208,U02118,2026-02-21,0.44,68
U00208,U01145,2026-03-02,0.56,190
U00208,U01089,2024-03-10,0.86,160
U00208,U00702,2024-06-28,0.3,139
U00208,U01114,2024-08-21,0.15,18
U00208,U01027,2023-07-27,0.96,103
U00209,U01152,2023-09-06,0.68,197
U00209,U00505,2025-06-15,0.28,157
U00209,U01030,2025-08-07,0.16,193
U00209,U02121,2023-07-22,0.66,199
U00209,U00248,2024-07-19,0.24,83
U00210,U00354,2025-08-29,0.44,64
U00210,U00486,2023-05-24,0.89,117
U00210,U01348,2025-10-16,0.43,172
U00210,U00282,2024-07-11,0.75,139
U00210,U01991,2025-07-31,0.26,136
U00210,U00790,2025-03-22,0.82,22
U00210,U01746,2025-09-13,0.19,96
U00210,U00326,2024-12-23,0.5,74
U00211,U01491,2024-06-02,0.6,145
U00211,U02115,2025-07-17,0.24,1
U00211,U00940,2024-04-20,0.26,168
U00211,U01889,2025-03-16,0.35,9
U00211,U00212,2026-01-28,0.39,127
U00211,U01852,2024-01-20,0.59,61
U00211,U01753,2023-12-13,0.32,9
U00212,U00706,2024-07-09,0.14,183
U00212,U01697,2025-07-08,0.22,134
U00212,U00534,2023-06-01,0.84,76
U00212,U01701,2025-12-16,0.23,46
U00212,U00378,2025-10-02,0.1,56
U00212,U01317,2024-04-04,0.15,40
U00212,U00760,2025-04-28,0.88,4
U00041,U00213,2025-07-08,0.25,143
U00213,U01663,2026-04-08,0.61,147
U00213,U01465,2025-02-14,0.17,162
U00213,U01200,2026-03-13,0.88,112
U00214,U01804,2024-07-15,0.5,126
U00214,U01589,2025-04-19,0.76,11
U00214,U00462,2023-12-28,0.82,55
U00214,U01020,2025-01-20,0.8,143
U00215,U01433,2026-03-27,0.19,160
U00215,U01438,2024-09-30,0.87,123
U00215,U01745,2026-01-06,0.44,200
U00215,U01468,2024-08-11,0.74,193
U00216,U00956,2024-12-19,0.47,156
U00216,U01541,2026-01-26,0.76,45
U00216,U01540,2024-02-13,0.13,160
U00217,U01504,2024-09-14,0.49,197
U00217,U00776,2025-09-29,0.95,168
U00217,U00688,2025-11-06,0.9,11
U00217,U01650,2024-04-05,0.27,105
U00217,U01444,2026-03-22,0.42,68
U00218,U01200,2026-01-03,0.86,137
U00047,U00218,2024-04-23,0.31,130
U00219,U01776,2024-10-04,0.35,192
U00219,U00298,2024-09-29,0.35,148
U00219,U00238,2024-09-30,0.45,104
U00219,U01790,2025-12-02,0.6,16
U00219,U00666,2023-05-05,0.29,71
U00219,U01871,2025-11-25,0.54,30
U00032,U00219,2023-10-03,0.6,33
U00220,U01021,2025-04-20,0.31,125
U00220,U00774,2023-11-26,0.73,152
U00220,U01441,2024-08-31,0.42,120
U00099,U00220,2024-09-10,0.89,80
U00220,U01305,2024-10-09,0.35,112
U00221,U01258,2025-10-08,0.51,10
U00221,U01125,2025-10-01,0.9,97
U00221,U01634,2025-08-24,0.54,161
U00051,U00221,2025-11-20,0.73,176
U00222,U01806,2025-04-30,0.37,48
U00222,U00821,2024-05-15,0.24,28
U00222,U00617,2024-06-28,0.83,99
U00222,U01305,2024-07-19,0.51,118
U00222,U00725,2024-08-27,0.75,91
U00222,U00451,2025-08-22,0.11,176
U00223,U01891,2025-06-09,0.38,121
U00223,U01189,2024-06-22,0.5,200
U00223,U01354,2023-05-11,0.29,15
U00223,U01197,2025-04-01,0.56,91
U00223,U01459,2024-03-25,0.29,57
U00224,U00462,2025-07-10,0.12,61
U00224,U01015,2024-11-12,0.66,37
U00225,U00281,2024-10-30,0.27,38
U00225,U01530,2025-01-07,0.46,120
U00225,U00893,2025-08-24,0.48,104
U00225,U02117,2023-08-26,0.91,128
U00225,U00709,2026-02-02,0.97,67
U00225,U01914,2024-06-09,0.44,20
U00226,U01453,2025-06-23,0.11,172
U00226,U01894,2024-12-22,0.5,69
U00226,U01254,2024-04-13,0.89,44
U00226,U02103,2024-07-05,0.53,85
U00226,U00962,2025-12-10,0.37,124
U00124,U00226,2023-08-17,0.43,159
U00226,U00407,2025-03-24,0.49,20
U00227,U01426,2025-12-07,0.12,35
U00227,U02101,2025-11-24,0.54,197
U00227,U00784,2024-01-30,0.5,184
U00227,U00983,2026-04-18,0.4,132
U00227,U00503,2024-09-15,0.68,176
U00108,U00227,2026-01-11,0.94,143
U00046,U00228,2025-02-12,0.52,150
U00228,U01392,2023-11-10,0.59,90
U00229,U00523,2025-02-27,0.6,53
U00229,U01784,2026-04-15,0.31,172
U00230,U01537,2024-09-07,0.26,164
U00230,U01315,2026-03-21,0.85,145
U00230,U00271,2024-09-04,0.26,141
U00230,U01715,2024-05-27,0.53,192
U00230,U00547,2024-10-14,0.61,64
U00230,U01481,2023-10-25,0.55,199
U00230,U01507,2024-09-06,0.43,41
U00230,U00284,2025-07-01,0.21,143
U00231,U01981,2024-10-16,0.45,69
U00231,U01791,2026-03-07,0.71,18
U00232,U01071,2026-04-24,0.11,66
U00232,U01724,2026-02-10,0.65,108
U00232,U00447,2026-02-17,0.44,77
U00232,U01342,2023-09-09,0.25,81
U00232,U00371,2024-02-01,0.27,15
U00099,U00232,2025-03-11,0.39,118
U00232,U00866,2025-01-04,0.96,112
U00232,U01389,2026-04-28,0.5,20
U00233,U01261,2025-08-10,0.56,118
U00233,U00320,2024-09-29,0.97,85
U00233,U01004,2025-10-12,0.27,89
U00233,U01021,2023-08-23,0.72,76
U00233,U01734,2025-12-18,0.38,136
U00233,U01785,2026-04-26,0.12,193
U00233,U00765,2023-10-19,0.91,37
U00234,U01176,2025-05-08,0.51,18
U00234,U01107,2024-07-15,0.61,83
U00234,U01266,2024-07-28,0.25,133
U00234,U02012,2023-05-18,0.97,38
U00234,U01870,2025-12-21,0.54,45
U00235,U00798,2025-09-19,0.24,73
U00235,U00580,2023-06-14,0.7,60
U00235,U01557,2025-12-01,0.23,88
U00235,U00987,2025-03-09,0.39,63
U00235,U00984,2023-11-24,0.8,151
U00236,U01259,2023-11-18,0.87,134
U00236,U00882,2024-09-27,0.58,74
U00089,U00236,2025-03-01,0.12,114
U00138,U00236,2025-07-10,0.99,136
U00236,U01407,2024-07-06,0.69,193
U00024,U00237,2024-05-05,0.58,67
U00237,U01124,2025-12-18,0.64,135
U00237,U01403,2024-08-21,0.61,49
U00170,U00237,2023-09-06,0.94,94
U00237,U01263,2024-08-02,0.9,99
U00237,U01773,2025-05-24,0.44,19
U00237,U00549,2025-12-27,0.58,154
U00237,U00819,2026-02-20,0.76,89
U00238,U00845,2025-05-20,0.97,107
U00238,U01585,2023-08-08,0.57,161
U00238,U00753,2026-02-09,0.71,151
U00238,U00439,2026-02-23,0.29,14
U00238,U00703,2023-11-30,0.75,13
U00159,U00239,2024-01-25,0.95,99
U00239,U01238,2023-09-27,0.8,40
U00239,U00932,2026-03-20,0.26,102
U00141,U00239,2026-01-14,0.33,180
U00240,U00506,2024-09-02,0.61,26
U00240,U00483,2025-10-09,0.55,51
U00240,U02066,2026-04-10,0.9,37
U00241,U01447,2025-09-20,0.15,65
U00241,U02174,2024-02-15,0.55,18
U00241,U01245,2025-11-23,0.11,165
U00242,U00989,2024-05-31,0.79,161
U00242,U02146,2025-05-10,0.34,175
U00242,U00335,2024-09-09,0.94,106
U00242,U01919,2024-12-20,0.15,51
U00242,U01816,2025-04-17,0.78,33
U00243,U00282,2026-02-24,0.9,159
U00243,U01755,2025-02-13,0.33,189
U00243,U01610,2025-06-29,0.84,57
U00244,U01784,2025-05-09,0.71,20
U00244,U00419,2024-04-30,0.89,183
U00244,U00530,2024-06-17,0.32,122
U00244,U00295,2025-01-12,0.6,57
U00244,U00773,2024-12-30,0.73,6
U00244,U00479,2023-10-02,0.87,199
U00245,U01145,2025-08-31,0.35,78
U00245,U00704,2025-08-24,0.92,98
U00246,U01211,2025-06-16,0.38,70
U00246,U01627,2024-11-19,0.75,61
U00129,U00246,2026-04-06,0.5,17
U00246,U00836,2024-09-28,0.64,10
U00246,U01741,2026-02-05,0.49,196
U00246,U00307,2025-02-13,0.35,120
U00246,U00977,2025-11-14,0.56,184
U00247,U01140,2024-08-23,0.95,48
U00247,U01516,2024-01-12,0.59,61
U00247,U01303,2024-07-09,0.53,167
U00247,U01346,2024-10-05,0.95,4
U00247,U01504,2025-06-27,0.77,91
U00247,U00850,2025-04-10,0.37,50
U00247,U01674,2025-06-18,0.39,127
U00075,U00248,2023-05-17,0.41,25
U00248,U01837,2024-01-20,0.4,157
U00248,U00575,2024-08-02,0.57,188
U00171,U00248,2025-06-27,0.51,138
U00248,U00436,2026-01-10,0.8,192
U00248,U01467,2024-02-14,0.66,91
U00249,U00468,2024-01-23,0.9,99
U00249,U01595,2025-03-13,0.1,94
U00249,U01478,2024-07-28,0.54,187
U00249,U01358,2026-04-03,0.15,32
U00079,U00249,2024-12-22,0.85,103
U00250,U00570,2025-05-03,0.44,197
U00250,U00671,2024-05-22,0.35,34
U00250,U00612,2026-04-25,0.55,33
U00251,U00859,2024-04-20,0.99,57
U00251,U00447,2024-06-19,0.17,121
U00252,U01393,2023-07-19,0.78,41
U00252,U01219,2025-03-28,0.53,122
U00252,U02125,2025-06-17,0.36,115
U00252,U01331,2024-06-25,0.65,83
U00252,U01853,2025-07-31,0.14,133
U00128,U00252,2025-10-01,0.33,11
U00253,U01003,2023-07-09,0.74,166
U00253,U01107,2024-03-01,0.21,131
U00253,U01065,2025-09-26,0.13,141
U00019,U00253,2025-12-08,0.84,178
U00253,U00788,2024-01-05,0.93,193
U00253,U01300,2024-01-01,0.62,182
U00253,U00495,2023-05-29,0.36,123
U00254,U00697,2025-11-26,0.52,139
U00254,U00257,2024-04-19,0.85,168
U00254,U02030,2024-02-06,0.74,165
U00255,U01111,2026-03-21,0.87,72
U00255,U01885,2024-05-04,0.48,118
U00255,U00640,2024-02-25,0.61,17
U00256,U01576,2023-09-01,0.2,31
U00256,U01980,2026-01-18,0.4,158
U00256,U01701,2025-04-27,0.33,81
U00256,U00318,2023-07-20,0.49,58
U00256,U01514,2025-11-02,0.91,35
U00256,U00796,2024-05-17,0.37,181
U00256,U00445,2025-07-28,0.4,78
U00256,U00805,2025-10-06,0.53,101
U00257,U01416,2025-09-29,0.94,194
U00257,U01595,2024-02-25,0.93,2
U00257,U01550,2025-01-18,0.52,85
U00257,U01261,2025-06-25,0.27,27
U00257,U00690,2023-08-18,0.24,118
U00258,U00756,2023-07-13,0.32,56
U00258,U00691,2024-05-18,0.49,8
U00258,U00609,2025-12-04,0.19,199
U00258,U02199,2024-05-25,0.45,140
U00258,U01122,2024-01-21,0.24,131
U00077,U00258,2023-08-14,0.22,24
U00258,U00629,2023-06-10,0.77,196
U00259,U01776,2023-06-11,0.35,177
U00259,U00468,2024-11-09,0.94,87
U00259,U01721,2025-07-08,0.94,186
U00260,U00974,2024-03-29,0.72,50
U00260,U01884,2026-02-17,0.63,108
U00260,U01702,2025-01-01,0.98,90
U00261,U02047,2024-08-24,0.94,39
U00261,U01980,2025-05-31,0.83,63
U00261,U00447,2024-02-26,0.95,147
U00262,U01625,2024-12-16,0.22,97
U00262,U00531,2026-04-12,0.1,90
U00263,U01553,2025-01-12,0.44,9
U00263,U01386,2023-09-26,0.7,109
U00263,U00422,2023-08-05,0.62,151
U00263,U01544,2023-07-23,0.43,48
U00263,U01385,2025-06-27,0.56,144
U00178,U00264,2024-03-15,0.5,75
U00264,U02139,2024-01-12,0.52,196
U00264,U00388,2025-02-24,0.46,132
U00264,U00341,2025-01-18,0.54,90
U00264,U00372,2026-03-23,0.96,128
U00265,U00637,2026-04-19,0.56,151
U00265,U00389,2024-08-22,0.31,104
U00265,U02038,2025-02-28,0.14,115
U00265,U00436,2026-04-30,0.77,126
U00265,U01708,2023-10-06,0.56,197
U00265,U01914,2025-05-19,0.37,130
U00266,U01300,2025-02-14,0.39,96
U00266,U00933,2024-12-06,0.27,86
U00266,U00966,2023-12-15,0.56,72
U00266,U02149,2023-12-12,0.74,131
U00234,U00266,2025-03-27,0.17,22
U00267,U01116,2024-09-29,0.43,91
U00267,U01427,2024-06-04,0.92,78
U00267,U01820,2025-10-26,0.76,37
U00267,U01804,2024-04-06,0.45,178
U00268,U01497,2025-06-02,0.21,1
U00268,U01415,2026-03-30,0.34,42
U00268,U01789,2025-10-31,0.24,97
U00268,U01053,2024-03-24,0.54,89
U00268,U00583,2023-08-17,0.75,151
U00268,U00472,2023-11-21,0.74,195
U00268,U00570,2024-05-15,0.23,56
U00269,U00675,2025-08-07,0.9,199
U00269,U01731,2025-05-25,0.94,46
U00269,U00931,2024-06-09,0.13,161
U00269,U02042,2024-05-11,0.14,25
U00087,U00270,2025-03-04,1.0,64
U00270,U01865,2023-11-15,0.52,24
U00270,U01745,2025-08-12,0.25,173
U00270,U01527,2024-10-18,0.4,23
U00270,U00448,2023-05-31,0.81,12
U00270,U01109,2024-10-15,0.51,142
U00270,U01889,2025-07-21,0.67,137
U00270,U00377,2024-08-01,0.99,88
U00271,U00820,2025-08-30,0.55,28
U00271,U01514,2025-05-10,0.72,77
U00271,U02168,2024-12-22,0.62,57
U00271,U01570,2023-09-07,0.76,45
U00272,U01557,2023-12-14,0.51,110
U00272,U00730,2025-01-18,0.4,71
U00272,U01850,2023-09-07,0.13,32
U00273,U01557,2025-04-23,0.71,75
U00273,U00899,2024-03-12,0.35,189
U00273,U00476,2023-08-22,0.22,91
U00273,U01190,2024-12-21,0.5,189
U00273,U01673,2025-06-21,0.79,155
U00274,U01525,2024-08-01,0.68,183
U00274,U01712,2023-11-07,0.34,136
